user_id,monthly_income,monthly_expenses,monthly_savings,debt,savings_rate,debt_to_income,emergency_fund_months,savings_score,debt_score,emergency_fund_score,financial_health_score
201,134297,79069,55228,88668,41.123777895262,66.02381289232075,0.698478544056457,82.24755579052399,33.97618710767925,11.641309067607615,46.58427116879565
202,154585,77139,77446,75353,50.09929812077498,48.74535045444254,1.0039798286210606,100.0,51.25464954555746,16.732997143684344,60.39629400677254
203,247869,165100,82769,57458,33.39223541467469,23.18079308021576,0.5013264688067838,66.78447082934937,76.81920691978425,8.355441146779729,52.26618275170894
204,278184,131631,146553,3267,52.68203778793892,1.174402553705461,1.113362353852816,100.0,98.82559744629454,18.556039230880263,75.21449100315245
205,122745,73150,49595,38513,40.40490447676077,31.376430811845697,0.6779904306220096,80.80980895352154,68.6235691881543,11.299840510366826,56.30094649096495
206,197164,90203,106961,131484,54.24976161976831,66.68763060193544,1.1857809607219272,100.0,33.31236939806456,19.76301601203212,55.922615623029
207,47543,26604,20939,164568,44.04223545001367,346.14559451443955,0.7870620959254248,88.08447090002734,0.0,13.117701598757078,39.16909883963807
208,100692,63824,36868,44425,36.61462678266397,44.11969173320621,0.5776510403609927,73.22925356532794,55.88030826679379,9.62751733934988,48.94404910797428
209,78756,50390,28366,166807,36.01757326425923,211.8022753821931,0.5629291526096448,72.03514652851845,0.0,9.38215254349408,31.62870437445561
210,87295,52424,34871,85999,39.94615957385875,98.5153788876797,0.6651724401037693,79.8923191477175,1.4846211123202977,11.086207335062822,35.72817619330194
211,57955,28255,29700,70640,51.24665688896558,121.88767146924336,1.0511413909042648,100.0,0.0,17.519023181737747,45.25570695452132
212,236582,129543,107039,190103,45.24393233635695,80.3539576130052,0.826281620774569,90.4878646727139,19.646042386994797,13.771360346242815,46.22036668905684
213,259798,111276,148522,163551,57.16826149546955,62.9531405168631,1.3347172795571371,100.0,37.0468594831369,22.24528799261895,57.78764424272676
214,101476,85401,16075,167280,15.841184122354054,164.84686034136152,0.1882296460228802,31.68236824470811,0.0,3.137160767048005,13.614095527997645
215,191222,147668,43554,174358,22.77666795661587,91.18093106441728,0.2949454181000623,45.55333591323174,8.819068935582735,4.915756968334372,22.34178213646783
216,152856,129592,23264,152424,15.21955304338724,99.71738106453132,0.1795172541514908,30.43910608677448,0.2826189354686761,2.9919542358581808,13.158014386107851
217,226141,202344,23797,110448,10.523080732817135,48.84032528378312,0.1176066500612817,21.04616146563427,51.15967471621688,1.9601108343546965,24.354400251425183
218,54397,30545,23852,178031,43.84800632387815,327.2809162269978,0.7808806678670813,87.6960126477563,0.0,13.014677797784689,38.982808398437925
219,171800,119237,52563,119180,30.59545983701979,69.37136204889406,0.4408279309274805,61.19091967403958,30.628637951105944,7.347132182124676,35.86909890958502
220,106234,82447,23787,178352,22.391136547621286,167.88598753694674,0.288512620228753,44.78227309524257,0.0,4.808543670479217,19.355472339240794
221,119459,64562,54897,195004,45.95467901120887,163.23927037728424,0.8502989374554691,91.90935802241772,0.0,14.17164895759115,41.01523789624444
222,244008,122069,121939,168011,49.973361529130194,68.85470968164978,0.998935028549427,99.9467230582604,31.14529031835022,16.64891714249045,54.31695146155636
223,240968,131657,109311,59163,45.36328475150228,24.55222270176953,0.8302710831934497,90.72656950300455,75.44777729823048,13.837851386557496,63.07631640663821
224,253709,153417,100292,195967,39.53032805300561,77.240854679968,0.6537215562812465,79.06065610601122,22.759145320032005,10.895359271354108,41.72061381982032
225,203379,135449,67930,191993,33.40069525368893,94.40158521774616,0.5015171762065427,66.80139050737786,5.598414782253826,8.358619603442378,30.907666518660005
226,45486,26529,18957,86900,41.67655982060414,191.0477949259113,0.7145765011873798,83.35311964120828,0.0,11.909608353122996,36.91413036242021
227,166020,77538,88482,87508,53.29598843512829,52.70931213106854,1.1411436972839124,100.0,47.29068786893146,19.01906162139854,59.892924847099
228,277027,229134,47893,60566,17.288206564703078,21.86285091344887,0.2090174308483245,34.57641312940616,78.13714908655113,3.483623847472076,38.31679713196942
229,237775,122302,115473,1062,48.5639785511513,0.4466407317842498,0.9441628100930484,97.1279571023026,99.55335926821574,15.73604683488414,73.43800467185099
230,124076,73874,50202,152617,40.46068538637609,123.0028369708888,0.6795624983079297,80.92137077275218,0.0,11.326041638465496,35.76636080064052
231,61689,35849,25840,88461,41.8875326233202,143.3983368185576,0.7208011381070601,83.7750652466404,0.0,12.013352301784336,37.114031789191465
232,166174,75817,90357,154786,54.374932299878445,93.14694236162096,1.1917775696743471,100.0,6.853057638379042,19.86295949457245,48.01480513988545
233,78102,40164,37938,102634,48.57494046247215,131.41020716498937,0.9445772333432924,97.1498809249443,0.0,15.742953889054876,43.58283853669418
234,129930,58773,71157,103150,54.76564303855922,79.38890171630878,1.210708999030167,100.0,20.61109828369122,20.178483317169448,52.2368744802582
235,243339,145471,97868,154697,40.21878942545173,63.57262913055449,0.6727663933017577,80.43757885090346,36.42737086944551,11.21277322169596,46.46707476770383
236,253945,202421,51524,175333,20.289432751186283,69.04369056291716,0.2545388077323993,40.578865502372565,30.95630943708284,4.242313462206655,26.791133070735874
237,41542,30580,10962,181415,26.387752154446105,436.7026142217515,0.3584695879659908,52.77550430889221,0.0,5.974493132766514,22.90254966338684
238,79081,59201,19880,19065,25.138781755415334,24.108192865542925,0.3358051384267158,50.27756351083067,75.89180713445708,5.596752307111929,44.55759323680297
239,295169,206159,89010,54693,30.155605771608805,18.52938486087631,0.4317541315198463,60.31121154321761,81.4706151391237,7.195902191997439,50.72443981662339
240,66962,55079,11883,13807,17.74588572623279,20.61915713389684,0.2157446576735235,35.49177145246558,79.38084286610317,3.595744294558725,39.0896847291848
241,213420,111800,101620,188926,47.6150313934964,88.52309999062881,0.9089445438282648,95.2300627869928,11.476900009371192,15.14907573047108,46.07981783674981
242,211334,121613,89721,132396,42.454597935022285,62.64775189983628,0.7377582988660751,84.90919587004457,37.35224810016372,12.29597164776792,48.85814427239732
243,131267,88415,42852,19870,32.64491456344702,15.137087005873523,0.4846688910252785,65.28982912689403,84.86291299412648,8.077814850421309,53.998150004121946
244,205650,154384,51266,26790,24.928762460491125,13.02698760029176,0.3320680899575085,49.85752492098225,86.97301239970824,5.534468165958476,47.695254138092906
245,158874,88838,70036,186201,44.08273222805494,117.20042297669852,0.7883563340012157,88.16546445610987,0.0,13.139272233353596,39.20796745245003
246,264786,121399,143387,44482,54.15203220714086,16.799226545210093,1.1811217555334064,100.0,83.20077345478991,19.68536259222344,70.865840814104
247,126188,55223,70965,140507,56.23751862300694,111.34735474054584,1.2850623834271953,100.0,0.0,21.41770639045325,46.42531191713598
248,43709,30599,13110,156542,29.993822782493307,358.1459196046581,0.4284453740318311,59.98764556498661,0.0,7.140756233863852,26.137285096153803
249,213416,128284,85132,52224,39.89016756007047,24.47051767440117,0.6636213401515387,79.78033512014095,75.52948232559883,11.060355669192312,57.88908544649372
250,79298,46402,32896,61629,41.48402229564428,77.71822744583721,0.708934959700013,82.96804459128856,22.281772554162785,11.815582661666884,43.41642440126433
251,106040,76398,29642,28016,27.95360241418333,26.42021878536401,0.3879944501164952,55.90720482836665,73.57978121463599,6.466574168608254,46.376788546319936
252,63960,26407,37553,103333,58.71325828642902,161.5587867417136,1.4220850532055895,100.0,0.0,23.70141755342649,47.110425266027946
253,282804,227942,54862,198713,19.399301282867288,70.26527206121554,0.2406840336576848,38.798602565734576,29.73472793878446,4.011400560961413,25.643279576217594
254,76395,53258,23137,34620,30.28601348255776,45.317101904574905,0.4344323857448646,60.57202696511552,54.682898095425095,7.240539762414411,42.80584214339806
255,274286,237862,36424,20559,13.279569500448437,7.495460942228186,0.1531308069384769,26.559139000896877,92.5045390577718,2.552180115641282,39.14067135238268
256,264117,199042,65075,192714,24.638701787465404,72.96539033837277,0.3269410476180907,49.27740357493081,27.03460966162723,5.449017460301511,29.45604956655095
257,247611,120776,126835,91362,51.223491686556734,36.89739147291517,1.0501672517718752,100.0,63.102608527084826,17.502787529531254,64.18161881698482
258,201426,94413,107013,114065,53.12769950254685,56.62873710444531,1.133456197769375,100.0,43.37126289555469,18.890936629489584,58.67865985751328
259,111726,62330,49396,52528,44.21173227359791,47.015018885487706,0.792491577089684,88.42346454719582,52.98498111451229,13.208192951494732,55.22733803868044
260,78413,34695,43718,150159,55.75351025977835,191.4975833088901,1.2600662919729066,100.0,0.0,21.001104866215112,46.30033145986453
261,212502,109504,102998,138186,48.4691908782035,65.02809385323432,0.9405866452367035,96.938381756407,34.97190614676568,15.676444087278393,53.96985777277602
262,118859,81664,37195,142047,31.29338123322593,119.50882978991916,0.4554638518808777,62.58676246645185,0.0,7.591064198014628,27.31202424598513
263,51023,41856,9167,125899,17.96640730650883,246.74950512513965,0.2190128058103975,35.93281461301766,0.0,3.650213430173293,15.468189874259052
264,63959,26250,37709,119156,58.95808252161541,186.3005988211198,1.4365333333333334,100.0,0.0,23.942222222222224,47.18266666666667
265,200775,89647,111128,46427,55.349520607645374,23.123894907234465,1.2396176112976451,100.0,76.87610509276553,20.66029352162742,69.26091958431789
266,292579,178560,114019,102023,38.970329381124415,34.87024017444861,0.6385472670250896,77.94065876224883,65.12975982555139,10.64245445041816,53.9079277876904
267,124665,90117,34548,162993,27.71266995548069,130.7447960534232,0.3833682878924065,55.42533991096138,0.0,6.389471464873441,24.086977403846586
268,73307,56677,16630,127016,22.68541885495246,173.26585455686362,0.2934170827672601,45.37083770990492,0.0,4.890284712787668,19.61542049779827
269,44835,38093,6742,178677,15.037359205977474,398.5212445633992,0.1769878980390098,30.074718411954947,0.0,2.949798300650164,12.914826854977028
270,161790,102804,58986,78752,36.4583719636566,48.675443476111006,0.5737714485817672,72.91674392731319,51.324556523888994,9.562857476362788,47.432921771000814
271,95284,73660,21624,97007,22.69426136602158,101.80827840980646,0.2935650285093674,45.38852273204316,0.0,4.892750475156124,19.623234235364095
272,122844,76669,46175,165421,37.58832340203836,134.65940542476636,0.6022642789132505,75.17664680407673,0.0,10.037737981887508,33.081980116196945
273,162402,110405,51997,136785,32.0174628391276,84.22617948054827,0.4709659888592002,64.03492567825519,15.773820519451732,7.849433147653337,32.7009463714336
274,96178,43275,52903,50990,55.0053026679698,53.01628230988376,1.2224841132293471,100.0,46.98371769011624,20.37473522048912,60.20753587318161
275,246744,164242,82502,58141,33.43627403300587,23.563288266381356,0.5023197476893851,66.87254806601175,76.43671173361865,8.371995794823086,52.191631484937226
276,194865,134516,60349,168964,30.96964565211813,86.70823390552434,0.4486380802283743,61.93929130423626,13.291766094475662,7.477301337139572,31.006436751179077
277,41015,18599,22416,139487,54.653175667438745,340.0877727660612,1.205226087424055,100.0,0.0,20.087101457067583,46.02613043712027
278,282926,225986,56940,128778,20.125403815838773,45.5164954793833,0.2519625109520059,40.250807631677546,54.4835045206167,4.199375182533432,33.70518696361606
279,102292,64749,37543,135230,36.70179486176827,132.19997653775465,0.5798236266197161,73.40358972353654,0.0,9.6637271103286,32.2605540225132
280,233752,113809,119943,6970,51.31207433519286,2.981792669153633,1.0538973191926824,100.0,97.01820733084637,17.564955319878038,74.37494879521732
281,112474,66157,46317,46540,41.1801838647154,41.37845190888561,0.7001073204649546,82.3603677294308,58.62154809111439,11.668455341082575,54.03114812143141
282,191456,94599,96857,75880,50.58969162627445,39.63312719371553,1.0238691740927497,100.0,60.36687280628447,17.06448623487916,63.22940771234909
283,145570,66930,78640,131456,54.0221199422958,90.3043209452497,1.174958912296429,100.0,9.6956790547503,19.582648538273816,48.78349827790724
284,40404,24336,16068,178998,39.76833976833976,443.02049302049295,0.6602564102564102,79.53667953667953,0.0,11.004273504273504,35.11595386595386
285,200261,92867,107394,149456,53.62701674315019,74.63060705778959,1.156428009949713,100.0,25.36939294221041,19.27380016582855,53.39295793241168
286,231172,190610,40562,140932,17.546242624539303,60.96413060405239,0.2128010072923771,35.09248524907861,39.03586939594761,3.546683454872952,26.81175995487761
287,275365,190788,84577,50612,30.71450620086068,18.379968405570786,0.4433035620688932,61.42901240172135,81.62003159442921,7.388392701148221,51.27413224936176
288,63574,48953,14621,10916,22.99839557051625,17.170541416302264,0.298674238555349,45.9967911410325,82.82945858369774,4.977903975922484,44.74092522429907
289,44809,38485,6324,144528,14.11323618023165,322.54234640362426,0.164323762504872,28.2264723604633,0.0,2.7387293750812,12.11220775670968
290,284820,235216,49604,38765,17.41591180394635,13.610350396741802,0.2108870144888102,34.8318236078927,86.38964960325819,3.514783574813505,40.90405939657859
291,205888,127461,78427,53932,38.09206947466584,26.19482437053155,0.6153019354939943,76.18413894933167,73.80517562946845,10.255032258233236,55.69171794604317
292,188172,132359,55813,21949,29.660629636715345,11.664328380417915,0.4216789186983884,59.32125927343069,88.33567161958209,7.0279819783064745,52.33759978873885
293,241152,134204,106948,176615,44.34879246284501,73.23804073779193,0.7969062024976901,88.69758492569002,26.761959262208062,13.28177004162817,47.49215276142689
294,148319,95514,52805,138311,35.602316628348355,93.25238169081508,0.5528508909688632,71.20463325669671,6.747618309184929,9.21418151614772,33.27039325027848
295,164454,80270,84184,189089,51.189998419010784,114.97987279117564,1.0487604335368133,100.0,0.0,17.479340558946888,45.24380216768407
296,101877,83875,18002,49922,17.67032794448207,49.00222817711554,0.214628912071535,35.34065588896414,50.99777182288446,3.577148534525584,30.508738462808672
297,134074,85678,48396,37131,36.09648403120665,27.69440756597103,0.5648591236956978,72.1929680624133,72.30559243402897,9.41431872826163,53.393160573652494
298,214016,159569,54447,106884,25.44062126196172,49.942060406698566,0.3412128922284403,50.88124252392344,50.05793959330144,5.686881537140673,37.07594334870201
299,165917,90651,75266,37626,45.363645678260816,22.67760386217205,0.8302831739307895,90.72729135652165,77.32239613782795,13.838052898846492,63.63905125361099
300,213880,174016,39864,184943,18.638488872264823,86.47045072002993,0.2290823832291283,37.276977744529646,13.52954927997007,3.818039720485473,20.11506779794852
301,59198,43437,15761,15254,26.62421027737423,25.767762424406232,0.3628473421276791,53.24842055474846,74.23223757559377,6.047455702127986,45.38327620521592
302,84238,34947,49291,39764,58.51397231653173,47.20434958094922,1.410450110166824,100.0,52.79565041905078,23.50750183611373,62.89094567654935
303,117709,84524,33185,53682,28.19240669787357,45.6056886049495,0.3926103828498414,56.38481339574714,54.3943113950505,6.543506380830691,40.835270691063215
304,99494,55578,43916,65215,44.13934508613585,65.54666613062095,0.7901687718161863,88.2786901722717,34.45333386937905,13.16947953026977,49.59832008880333
305,118587,87083,31504,6949,26.566149746599542,5.859832865322505,0.3617698058174385,53.132299493199085,94.1401671346775,6.0294967636239765,51.30381896677007
306,278897,166951,111946,138013,40.13883261562513,49.48529385400345,0.6705320722846824,80.27766523125025,50.51470614599655,11.17553453807804,50.61813829772248
307,65934,49759,16175,192958,24.5321078654412,292.653259319926,0.3250668220824373,49.0642157308824,0.0,5.417780368040623,21.251020402765143
308,115745,64013,51732,94456,44.694803231241096,81.60698086310424,0.8081483448674488,89.38960646248219,18.39301913689576,13.469139081124146,45.31449005039885
309,93413,69068,24345,42318,26.061683063385185,45.30204575380301,0.3524787166270921,52.12336612677037,54.69795424619699,5.874645277118202,39.02112630770271
310,290875,186740,104135,183401,35.80060163300387,63.05148259561667,0.5576469958230695,71.60120326600774,36.94851740438333,9.29411659705116,42.51327150683344
311,293490,160484,133006,103196,45.31875021295445,35.161675014480906,0.8287804391715062,90.6375004259089,64.8383249855191,13.813007319525102,59.85039986187682
312,210883,139832,71051,19963,33.692142088266955,9.466386574546076,0.5081168831168831,67.38428417653391,90.53361342545392,8.468614718614718,56.65438211383415
313,95123,74981,20142,73477,21.17468961239658,77.244199615235,0.2686280524399514,42.34937922479316,22.755800384765,4.477134207332525,25.10963206754652
314,54388,27324,27064,69836,49.760976686033686,128.40332426270498,0.990484555701947,99.52195337206736,0.0,16.508075928365784,44.76120412733669
315,144573,94415,50158,143087,34.69389166718543,98.97214555968266,0.5312503309855425,69.38778333437087,1.0278544403173413,8.854172183092375,30.71972132077126
316,85002,40254,44748,148216,52.64346721253618,174.36766193736617,1.1116410791474138,100.0,0.0,18.527351319123564,45.55820539573707
317,195286,158833,36453,137162,18.666468666468667,70.23647368474954,0.2295052035786014,37.33293733293733,29.76352631525046,3.825086726310024,25.00975884564308
318,182709,95498,87211,24071,47.73218615393878,13.174501529754965,0.9132233135772476,95.46437230787755,86.82549847024504,15.220388559620796,68.79951503211078
319,98243,84712,13531,125827,13.772991459951346,128.07731848579542,0.159729436207385,27.54598291990269,0.0,2.662157270123084,11.817040348998002
320,148215,100526,47689,101570,32.17555578045407,68.52882636710184,0.474394683962358,64.35111156090814,31.47117363289816,7.906578066039301,37.55377013404449
321,204506,151526,52980,115359,25.906330376614868,56.4086139281977,0.3496429655636656,51.812660753229736,43.5913860718023,5.827382759394427,35.550694950650914
322,115697,75010,40687,121465,35.16685825907327,104.9854360960094,0.542421010531929,70.33371651814655,0.0,9.04035017553215,30.845591659918263
323,182386,96908,85478,57108,46.866535808669525,31.311613830008884,0.8820530812729599,93.73307161733904,68.68838616999112,14.700884687882663,62.51000990429776
324,258116,190751,67365,111195,26.098730803204763,43.07946814610485,0.3531567331232864,52.197461606409526,56.92053185389515,5.885945552054773,39.72092786434879
325,143081,93900,49181,23061,34.37283776322503,16.117443965306364,0.5237593184238551,68.74567552645006,83.88255603469364,8.729321973730919,55.28183361310739
326,119252,87449,31803,130560,26.668735115553616,109.4824405460705,0.3636748276138092,53.33747023110723,0.0,6.06124712689682,23.15336223051194
327,144680,74779,69901,149849,48.31421067182748,103.57271219242466,0.9347677823988018,96.62842134365496,0.0,15.579463039980029,43.325207449456
328,264301,157465,106836,108464,40.42209450588533,41.03805887983776,0.6784745816530657,80.84418901177067,58.96194112016224,11.30790969421776,53.41863084902226
329,299149,211524,87625,112428,29.29142333753414,37.58260933514737,0.4142555927459768,58.58284667506828,62.41739066485263,6.904259879099614,44.229633833212986
330,252890,124780,128110,23321,50.658389022895335,9.221796037802998,1.0266869690655551,100.0,90.778203962197,17.111449484425922,72.36689603398688
331,181560,95198,86362,136312,47.56664463538225,75.07821105970478,0.9071829240110086,95.1332892707645,24.92178894029521,15.11971540018348,50.065767010449406
332,214293,96195,118098,186717,55.110526242107774,87.13163752432416,1.2276937470762517,100.0,12.868362475675838,20.461562451270854,49.99897747808401
333,281770,231539,50231,183868,17.826951059374668,65.25464030947226,0.216944013751463,35.653902118749336,34.745359690527735,3.615733562524384,25.76988882341537
334,175504,134492,41012,190471,23.36812836174674,108.52801075758958,0.3049400707848794,46.73625672349348,0.0,5.082334513081324,20.21920304332179
335,167600,146754,20846,50428,12.437947494033413,30.088305489260144,0.1420472355097646,24.875894988066825,69.91169451073986,2.367453925162744,31.634102525997516
336,258803,229167,29636,131374,11.45118101413044,50.76216272608895,0.1293205391701248,22.90236202826088,49.23783727391105,2.155342319502081,24.57889868932829
337,253630,101507,152123,111317,59.97831486811497,43.889524109923904,1.4986454136167948,100.0,56.110475890076096,24.977423560279917,64.3263698351068
338,179789,100614,79175,73686,44.03773312049124,40.984709854329246,0.7869183215059534,88.07546624098248,59.015290145670754,13.115305358432558,56.86936514762399
339,107661,87311,20350,147820,18.901923630655485,137.3013440335869,0.2330748702912576,37.80384726131097,0.0,3.884581171520961,16.28691325598068
340,145113,62666,82447,146106,56.81572291938007,100.68429430857331,1.3156576133788658,100.0,0.0,21.927626889647765,46.57828806689433
341,282999,249397,33602,136194,11.873540189187947,48.1252583931392,0.1347329759379623,23.74708037837589,51.8747416068608,2.245549598966039,25.73491951309841
342,58030,40514,17516,84717,30.18438738583492,145.9882819231432,0.4323443747840252,60.36877477166984,0.0,7.205739579733754,26.30923178258806
343,226730,129330,97400,67067,42.95858510122172,29.580117320160543,0.7531121936132374,85.91717020244344,70.41988267983946,12.551869893553958,59.25839385299541
344,277548,229052,48496,105977,17.473013676913542,38.183305230086326,0.2117248485060161,34.946027353827084,61.81669476991368,3.528747475100268,33.58204361503501
345,128869,91197,37672,34674,29.232786783477792,26.906393314140715,0.4130837637202978,58.465573566955584,73.09360668585929,6.884729395338297,47.37973025114151
346,206926,129041,77885,73688,37.639059373882446,35.61079806307569,0.6035678582776017,75.27811874776489,64.38920193692431,10.059464304626696,52.44584737157125
347,209590,94103,115487,1062,55.10138842502028,0.5067035641013408,1.2272403642816914,100.0,99.49329643589866,20.454006071361523,75.98419075217805
348,287736,165542,122194,95462,42.46740067283899,33.1769399727528,0.7381450024767129,84.93480134567798,66.82306002724721,12.302416707945214,57.71156355882893
349,177301,127713,49588,47915,27.9682573702348,27.02466427149311,0.3882768394760126,55.9365147404696,72.97533572850689,6.471280657933544,46.208590812119965
350,44632,24140,20492,134668,45.91324610145187,301.7297006632013,0.8488815244407623,91.82649220290374,0.0,14.148025407346038,40.975004503365305
351,149779,66079,83700,108099,55.88233330440182,72.17233390528712,1.2666656577732711,100.0,27.82766609471288,21.11109429622119,54.68162811728022
352,47561,27282,20279,82152,42.63787557032022,172.7297575744833,0.7433106077267062,85.27575114064044,0.0,12.388510128778435,37.8268534948897
353,165036,92748,72288,137443,43.80135243219661,83.28061756222884,0.7794022512614828,87.60270486439322,16.71938243777116,12.990037521024714,43.95390793339605
354,289966,142055,147911,12910,51.009773559658726,4.452246125407807,1.0412234697828306,100.0,95.5477538745922,17.35372449638051,73.8704435112918
355,113479,57590,55889,81264,49.25052212303598,71.61148758801188,0.9704636221566244,98.50104424607196,28.38851241198812,16.174393702610406,52.76928953280834
356,63275,32048,31227,100776,49.351244567364674,159.2666930067167,0.9743821767348976,98.70248913472936,0.0,16.239702945581627,44.35290653756623
357,231076,155411,75665,185625,32.74463812771556,80.33071370458205,0.4868702987562013,65.48927625543112,19.669286295417947,8.114504979270022,34.53084788457884
358,88447,69907,18540,126394,20.961705880357727,142.9036598188746,0.2652094926116126,41.92341176071545,0.0,4.420158210193543,18.095412167344247
359,115703,56835,58868,17260,50.878542475130295,14.91750429980208,1.035770212017243,100.0,85.08249570019792,17.26283686695405,70.7035997701456
360,152581,64844,87737,159096,57.50191701456932,104.26986322019124,1.353047313552526,100.0,0.0,22.55078855920877,46.76523656776263
361,229728,119176,110552,116421,48.12299763198217,50.67775804429586,0.9276364368664832,96.24599526396436,49.322241955704136,15.460607281108055,57.9332528766294
362,41605,22264,19341,72303,46.4872010575652,173.78440091335176,0.8687118217750629,92.9744021151304,0.0,14.478530362917716,41.53331995492748
363,198211,156433,41778,187210,21.07753858262155,94.44985394352484,0.2670664118184782,42.1550771652431,5.550146056475171,4.451106863641303,19.86240674213218
364,289277,191835,97442,144990,33.68466901965936,50.12150983313571,0.5079469335626972,67.36933803931872,49.87849016686429,8.465782226044952,44.451016933600265
365,256727,130136,126591,124040,49.30957787844675,48.31591534976843,0.9727592672281306,98.6191557568935,51.68408465023157,16.212654453802173,59.81668403396753
366,184118,98465,85653,4324,46.520709544965726,2.34849390065067,0.869882699436348,93.04141908993144,97.65150609934932,14.498044990605798,70.86143296295911
367,116323,55640,60683,169182,52.16767105387584,145.44157217403264,1.0906362329259525,100.0,0.0,18.177270548765875,45.45318116462976
368,56389,46428,9961,41427,17.66479277873344,73.46645622373158,0.2145472559662272,35.32958555746688,26.533543776268417,3.5757875994371213,23.16463363569841
369,250651,129006,121645,122883,48.53162365201016,49.025537500349095,0.9429406384199184,97.06324730402032,50.974462499650905,15.71567730699864,58.832340863602994
370,258958,210724,48234,131189,18.6261864858394,50.66033874218985,0.2288965661244091,37.2523729716788,49.33966125781015,3.814942768740153,30.84733039663661
371,165808,79557,86251,53441,52.01859982630512,32.23065232075653,1.0841409304021017,100.0,67.76934767924347,18.06901550670169,65.75150895578355
372,40846,27292,13554,79239,33.18317583117074,193.99451598687756,0.4966290488055108,66.36635166234149,0.0,8.27715081342518,29.02968590896415
373,284761,160418,124343,88236,43.66574074399233,30.9859847380786,0.7751187522597215,87.33148148798466,69.0140152619214,12.918645870995356,59.5123909350689
374,137579,61500,76079,161177,55.29841036786137,117.15232702665377,1.2370569105691056,100.0,0.0,20.61761517615176,46.18528455284553
375,82101,59226,22875,189139,27.8620236050718,230.3735642684011,0.3862323979333401,55.7240472101436,0.0,6.437206632222335,24.220780873724145
376,220448,133766,86682,168048,39.32083756713601,76.23022209319204,0.6480122004096707,78.64167513427202,23.76977790680796,10.80020334016118,41.827664427799554
377,275659,237797,37862,67584,13.73508573999035,24.5172477590066,0.1592198387700433,27.4701714799807,75.48275224099339,2.653663979500722,34.42899345814052
378,144537,100347,44190,1828,30.573486373731296,1.264728062710586,0.4403719094741248,61.14697274746259,98.7352719372894,7.3395318245687475,56.28123022754249
379,41917,37384,4533,32254,10.814228117470238,76.94730061788772,0.1212550823881874,21.62845623494048,23.05269938211228,2.0209180398031243,16.173467720550814
380,145292,105478,39814,20128,27.402747570409936,13.853481265313988,0.3774625988357762,54.80549514081987,86.14651873468601,6.291043313929603,49.65346667091263
381,163781,124895,38886,65545,23.742680774937263,40.01990462874204,0.3113495336082309,47.485361549874526,59.98009537125796,5.189158893470515,38.54492089936835
382,122180,71294,50886,140937,41.64838762481585,115.35193976100835,0.7137487025556147,83.2967752496317,0.0,11.895811709260244,36.88745361263075
383,173291,109125,64166,116748,37.02788950378266,67.37106947273661,0.5880045819014891,74.05577900756532,32.62893052726339,9.800076365024818,42.3510136707126
384,45287,19733,25554,8512,56.42678914478769,18.795680879722656,1.2949880910150509,100.0,81.20431912027735,21.583134850250847,70.83623619115846
385,172414,132041,40373,108872,23.41631190042572,63.14568422517893,0.3057610893586083,46.83262380085144,36.85431577482107,5.096018155976805,31.318149699579937
386,190288,169185,21103,79767,11.09003195156815,41.919091061969226,0.1247332801371279,22.1800639031363,58.08090893803077,2.0788880022854666,26.91996464334939
387,137829,81745,56084,167330,40.69100116811411,121.4040586523881,0.6860847758272677,81.38200233622823,0.0,11.434746263787794,35.98322481362763
388,264861,148022,116839,106288,44.113327367940165,40.12972842358823,0.7893353690667604,88.22665473588033,59.870271576411774,13.155589484446006,57.19842021260947
389,123524,80446,43078,12219,34.87419448852045,9.892004792590914,0.5354896452278547,69.7483889770409,90.10799520740908,8.924827420464245,57.60920237917837
390,40235,26255,13980,127309,34.745868025351065,316.4135702746365,0.5324700057131975,69.49173605070213,0.0,8.874500095219958,30.459044448846843
391,107444,51544,55900,101834,52.02710249059975,94.77867540300063,1.0845103212789071,100.0,5.221324596999367,18.07517202131512,46.988948985494346
392,241864,162186,79678,84555,32.94330698243641,34.95972943472365,0.4912754491756378,65.88661396487282,65.04027056527636,8.187924152927298,48.32310400141022
393,113698,97191,16507,136487,14.51828528206301,120.04344843356962,0.1698408288833328,29.03657056412602,0.0,2.8306804813888804,12.463832370067072
394,207231,126817,80414,137023,38.804039936109945,66.12089890026105,0.6340947980160389,77.60807987221989,33.879101099738946,10.568246633600648,44.37743626888984
395,127388,58962,68426,172904,53.71463560146953,135.73021006688228,1.1605101590855127,100.0,0.0,19.341835984758543,45.80255079542757
396,98596,69961,28635,88861,29.042760355389667,90.12637429510325,0.4092994668458141,58.085520710779335,9.873625704896751,6.821657780763568,28.242793330009828
397,295266,204846,90420,15524,30.623234642661195,5.257632101223981,0.4414047626021499,61.24646928532239,94.74236789877602,7.356746043369165,55.12832189677252
398,190354,100071,90283,131149,47.42900070395159,68.8974226966599,0.9021894454936996,94.85800140790316,31.102577303340095,15.036490758228323,51.7849209816318
399,276953,236282,40671,20611,14.685163186533456,7.442056955512307,0.1721290661159123,29.370326373066916,92.5579430444877,2.868817768598539,40.37615879315264
400,188056,89282,98774,43303,52.52371633981368,23.02665163568299,1.1063148226966242,100.0,76.97334836431702,18.43858037827707,68.62357862277823
401,230279,167157,63122,160359,27.411096973671068,69.63683184311205,0.3776210389035457,54.822193947342136,30.36316815688795,6.293683981725764,32.92593322052097
